SaleID,Date,DealerID,CustomerID,VehicleID,DiscountAmount,FinalPrice
S018647,22/11/2025,D015,C00661,V0271,0.0,1162083
S018648,2026-01-26,D023,C04600,V0430,63397.0,570577
S018649,04-24-2025,D023,C01546,V0226,0.0,1203844
S018650,2025-04-09,D022,C00092,V0143,32301.0,613732
S018651,10-09-2024,D026,C03729,V0340,48292.0,2366330
S018652,21/01/2025,D022,C02766,V0133,0.0,2659719
S018653,2026-04-20,D050,C00638,V0281,,1343831
S018654,2025-04-19,D045,C00157,V0169,42961.0,2105128
S018655,2025-03-12,D023,C01357,V0299,140922.0,2677525
S018656,2026-04-19,D041,C01726,V0389,228386.0,2626449
S018657,2025-05-19,D009,C01767,V0457,46593.0,2283083
S018658,2024-08-22,D033,C04803,V0257,,612400
S018659,04-01-2026,D018,C04945,V0017,101898.0,1936070
S018660,2025-01-02,D044,C02390,V0343,241477.0,2173301
S018661,19/05/2026,D006,C04422,V0136,57327.0,2809059
S018662,2024-11-28,D005,C02295,V0172,61246.0,704341
S018663,2026-02-23,D014,C02130,V0178,157682.0,2995962
S018664,2025-02-28,D032,C02455,V0336,56446.0,2765895
S018665,12-28-2024,D048,C00383,V0398,123865.0,2353447
S018666,2025-07-23,D024,C00420,V0368,0.0,605984
S018667,24/01/2026,D038,C04536,V0251,0.0,1810528
S018668,2025-10-19,D013,C02902,V0342,244075.0,2196681
S018669,2025-09-08,D043,C04648,V0173,,2831240
S018670,2025-05-31,D011,C02355,V0180,209298.0,2406939
S018671,15/11/2024,D012,C03159,V0302,159382.0,3028275
S018672,2025-03-15,D035,C00677,V0135,38317.0,1877553
S018673,2025-02-28,D023,C00087,V0324,,2421988
S018674,2025-06-02,D030,C04441,V0389,228386.0,2626449
S018675,2025-08-22,D048,C04036,V0191,26155.0,496950
S018676,2026-01-15,D033,C00088,V0114,23710.0,1161799
S018677,2024-12-22,D041,C03655,V0451,,3019397
S018678,2025-05-13,D017,C03596,V0072,110695.0,1273000
S018679,11-24-2024,D044,C00605,V0469,54756.0,2683093
S018680,2026-07-07,D011,C00329,V0212,0.0,2437975
S018681,2024-12-08,D009,C00496,V0008,204478.0,2345444
S018682,2025-03-20,D008,C01237,V0189,129385.0,1164465
S018683,2024-10-06,D009,C01808,V0333,50174.0,451568
S018684,2025-08-15,D045,C02204,V0491,246465.0,2834359
S018685,2025-08-18,D046,C00899,V0432,165842.0,1907184
S018686,2025-05-25,D006,C04500,V0301,,1126366
S018687,2025-05-08,D037,C03546,V0391,28056.0,533081
S018688,05-05-2025,D024,C04097,V0493,20578.0,1008329
S018689,08-01-2026,D004,C03384,V0464,217852.0,2505310
S018690,2026-04-27,D004,C00654,V0464,54463.0,2668699
S018691,2026-03-26,D046,C01150,V0464,136158.0,2587004
S018692,2024-09-06,D041,C04193,V0346,140638.0,1617349
S018693,16/04/2025,D022,C02298,V0171,100815.0,1159379
S018694,2024-12-26,D021,C00112,V0240,175635.0,2019812
S018695,2025-03-10,D041,C99999,V0346,35159.0,1722828
S018696,2025-05-12,D025,C03817,V0401,101935.0,1172257
S018697,06/03/2025,D023,C03178,V0386,117259.0,1348482
S018698,2025-10-01,D037,C04527,V0474,18030.0,883504
S018699,28/01/2025,D049,C01480,V0354,39241.0,745587
S018700,2026-06-01,D001,C01669,V0165,35615.0,1745183
S018701,2024-10-14,D047,C02089,V0353,148099.0,1332897
S018702,2026-05-03,D025,C04124,V0123,50091.0,2454470
S018703,03-14-2026,D043,C00058,V0322,90455.0,1718652
S018704,27/02/2025,D040,C02805,V0142,251214.0,2888968
S018705,2025-03-11,D043,C01855,V0045,44928.0,2201517
S018706,10-05-2024,D029,C04129,V0383,112402.0,2135650
S018707,2024-08-17,D022,C04311,V0299,0.0,2818447
S018708,2026-04-22,D034,C02514,V0442,236510.0,2128599
S018709,2026-03-17,D006,C03013,V0145,165178.0,1486611
S018710,2024-12-02,D027,C02324,V0339,37412.0,1833225
S018711,2024-11-02,D026,C04563,V0164,57269.0,2806184
S018712,06/12/2025,D009,C02253,V0304,36134.0,686562
S018713,2025-07-21,D001,C04211,V0361,,1391066
S018714,10-03-2024,D012,C01188,V0199,0.0,1273582
S018715,2025-11-13,D004,C01590,V0488,64677.0,1228877
S018716,2025-12-01,D047,C01313,V0164,229076.0,2673529
S018717,25/02/2026,D015,C00904,V0479,283809.0,2554286
S018718,12-23-2024,D041,C02663,V0330,136371.0,2591065
S018719,2025-01-05,D027,C01806,V0466,33053.0,1619610
S018720,2025-01-28,D016,C00977,V0237,159492.0,3030363
S018721,10-16-2024,D030,C01058,V0241,,2667128
S018722,05/08/2025,D024,C04544,V0182,51533.0,979139
S018723,2026-04-13,D020,C01089,V0248,50288.0,578320
S018724,2025-08-28,D035,C01579,V0406,11224.0,550003
S018725,11-01-2024,D037,C04934,V0143,12920.0,633113
S018726,2025-06-06,D013,C02463,V0167,79733.0,1514928
S018727,04/02/2025,D007,C00701,V0407,0.0,2669548
S018728,10-05-2025,D034,C03742,V0029,63728.0,1210844
S018729,2026-02-28,D026,C04721,V0083,245007.0,2205071
S018730,2025-07-17,D041,C03812,V0078,211499.0,1903496
S018731,2024-10-19,D014,C02666,V0426,0.0,1707933
S018732,06/01/2025,D044,C01205,V0411,0.0,2173411
S018733,18/07/2026,D028,C03972,V0368,60598.0,545386
S018734,30/12/2024,D007,C03969,V0465,218393.0,1965538
S018735,2024-09-17,D015,C01909,V0372,31938.0,606822
S018736,04-08-2026,D041,C00859,V0126,94917.0,1091554
S018737,2025-11-14,D001,C04831,V0392,250922.0,2885610
S018738,2025-02-05,D015,C04186,V0211,44811.0,2195770
S018739,2025-02-20,D008,C04174,V0344,34689.0,659094
S018740,29/06/2025,D037,C04426,V0304,72269.0,650427
S018741,2025-05-04,D028,C02514,V0345,215075.0,1935679
S018742,2026-02-07,D010,C03677,V0107,23647.0,1158705
S018743,2025-12-29,D009,C03871,V0467,109667.0,2083689
S018744,10-31-2024,D028,C00656,V0327,90969.0,1728417
S018745,2025-06-21,D003,C03146,V0136,57327.0,2809059
S018746,05-19-2026,D050,C03345,V0235,0.0,1080487
S018747,02-12-2025,D047,C01439,V0072,27673.0,1356022
S018748,27/04/2025,D013,C02813,V0346,175798.0,1582189
S018749,2026-06-09,D042,C04720,V0357,152802.0,1757225
S018750,2024-10-04,D042,C01798,V0116,130927.0,1505661
S018751,12-08-2024,D008,C00018,V0489,,2548291
S018752,04/02/2026,D039,C01693,V0364,58090.0,2846437
S018753,2026-04-16,D026,C04992,V0430,31698.0,602276
S018754,07/06/2026,D033,C02744,V0230,289933.0,2609400
S018755,08/03/2025,D037,C04888,V0174,159744.0,1437703
S018756,01-19-2026,D021,C03712,V0251,181052.0,1629476
S018757,30/10/2024,D024,C02884,V0030,57205.0,2803079
S018758,2026-02-09,D018,C03508,V0098,0.0,857769
S018759,2024-10-14,D011,C03709,V0175,54489.0,626635
S018760,22/07/2025,D046,C04565,V0011,0.0,2277513
S018761,2025-07-31,D029,C04575,V0180,209298.0,2406939
S018762,2026-01-19,D023,C03235,V0249,0.0,2642950
S018763,2025-04-01,D044,C03171,V0019,93405.0,1074162
S018764,2026-07-24,D038,C02183,V0028,89894.0,1033784
S018765,2025-01-21,D010,C03363,V0359,143778.0,1653452
S018766,2025-02-14,D048,C01064,V0319,40329.0,463785
S018767,01-15-2025,D045,C02676,V0386,73287.0,1392454
S018768,09/02/2025,D045,C04202,V0303,0.0,1249063
S018769,05-22-2025,D042,C01391,V0129,60971.0,2987605
S018770,2025-09-09,D031,C01899,V0207,31169.0,1527319
S018771,10-31-2024,D032,C04270,V0379,119800.0,1078207
S018772,10/03/2026,D004,C03948,V0390,,1718194
S018773,25/02/2025,D046,C03141,V0175,34056.0,647068
S018774,28/09/2025,D015,C02488,V0013,31595.0,1548175
S018775,2025-09-04,D003,C00081,V0449,121504.0,1093542
S018776,2025-09-16,D010,C01069,V0019,58378.0,1109189
S018777,2026-07-16,D003,C01385,V0320,43889.0,833892
S018778,2024-12-13,D018,C00755,V0199,25471.0,1248111
S018779,12/02/2025,D012,C02181,V0192,249731.0,2247586
S018780,2025-05-03,D029,C04749,V0258,201280.0,1811527
S018781,25/05/2026,D018,C02670,V0216,74714.0,672435
S018782,2026-07-19,D024,C00696,V0103,255281.0,2297529
S018783,2026-07-10,D003,C03358,V0460,125580.0,1444178
S018784,2026-07-06,D049,C01316,V0193,16307.0,799089
S018785,2025-02-13,D013,C01319,V0129,0.0,3048576
S018786,10-11-2025,D038,C01743,V0149,134735.0,1212623
S018787,2025-09-13,D021,C03035,V0191,52310.0,470795
S018788,2025-04-08,D048,C00469,V0379,59900.0,1138107
S018789,25/10/2024,D004,C04438,V0126,118647.0,1067824
S018790,03-04-2025,D047,C04105,V0115,0.0,1548455
S018791,12/04/2025,D025,C02889,V0266,0.0,1327146
S018792,2026-03-02,D035,C00409,V0013,31595.0,1548175
S018793,2025-07-13,D038,C02063,V0071,173699.0,1563297
S018794,2026-03-07,D044,C03645,V0248,,628608
S018795,2025-09-11,D040,C03078,V0020,143158.0,1646324
S018796,09-01-2024,D045,C01965,V0398,247731.0,2229581
S018797,2026-01-17,D015,C03084,V0168,14641.0,717458
S018798,2025-08-12,D037,C02524,V0009,265184.0,2386656
S018799,2025-11-29,D041,C02480,V0436,271049.0,2439449
S018800,11/08/2025,D001,C00446,V0257,48992.0,563408
S018801,01-14-2025,D001,C00349,V0428,159590.0,1436313
S018802,2025-08-26,D029,C00926,V0153,0.0,2057976
S018803,2024-12-05,D033,C00423,V0212,121898.0,2316077
S018804,2026-07-09,D005,C04498,V0097,74311.0,1411912
S018805,12-25-2024,D020,C00175,V0040,113216.0,1301987
S018806,07-01-2026,D033,C03070,V0016,48272.0,2365346
S018807,09-02-2024,D025,C02406,V0020,89474.0,1700008
S018808,2024-09-02,D008,C02660,V0133,53194.0,2606525
S018809,2025-06-20,D045,C04918,V0160,179712.0,2066694
S018810,2024-10-19,D022,C01691,V0403,39443.0,453604
S018811,17/06/2026,D019,C03963,V0213,0.0,527554
S018812,2026-04-15,D041,C04076,V0355,255011.0,2932635
S018813,2025-12-22,D042,C00061,V0322,36182.0,1772925
S018814,09-06-2024,D014,C00607,V0224,38736.0,445470
S018815,04/12/2025,D025,C01125,V0491,246465.0,2834359
S018816,2025-09-10,D030,C00390,V0092,,490337
S018817,2024-11-11,D036,C03940,V0401,0.0,1274192
S018818,2025-07-02,D037,C01931,V0390,34363.0,1683831
S018819,05/03/2025,D035,C02532,V0375,96635.0,1836065
S018820,2025-07-24,D032,C02339,V0281,107506.0,1236325
S018821,2025-07-01,D024,C02206,V0182,20613.0,1010059
S018822,03-24-2025,D015,C03141,V0491,61616.0,3019208
S018823,24/09/2024,D009,C01388,V0022,0.0,2352012
S018824,2024-11-28,D025,C03756,V0369,21858.0,1071055
S018825,2024-12-11,D039,C01375,V0472,155492.0,1788159
S018826,29/06/2025,D006,C04581,V0491,246465.0,2834359
S018827,2025-11-29,D044,C00401,V0231,20188.0,989254
S018828,11-20-2024,D041,C03921,V0048,59999.0,1139988
S018829,2025-09-28,D012,C04227,V0199,127358.0,1113735
S018830,12/06/2026,D050,C00632,V0413,23712.0,1161917
S018831,11-25-2024,D020,C02556,V0074,133974.0,2545523
S018832,26/08/2025,D003,C01696,V0460,0.0,1569758
S018833,2026-02-06,D004,C02154,V0230,57986.0,2841347
S018834,14/04/2026,D036,C04788,V0106,0.0,2832105
S018835,01-19-2026,D025,C01376,V0484,257781.0,2320033
S018836,03-11-2026,D019,C04322,V0002,37150.0,1820380
S018837,02-10-2025,D026,C03216,V0261,220240.0,1982167
S018838,2025-10-12,D014,C02111,V0413,59281.0,1126348
S018839,16/03/2026,D025,C02312,V0484,257781.0,2320033
S018840,2024-09-07,D040,C02782,V0171,63009.0,1197185
S018841,2025-12-12,D044,C01561,V0080,306536.0,2758830
S018842,06/02/2025,D046,C04789,V0076,21572.0,1057041
S018843,2026-04-28,D013,C02573,V0012,42428.0,806140
S018844,26/04/2025,D042,C03787,V0121,91947.0,1746995
S018845,2025-08-05,D003,C03602,V0136,57327.0,2809059
S018846,2024-09-27,D018,C04471,V0173,56624.0,2774616
S018847,2024-11-25,D002,C04406,V0033,55294.0,1050586
S018848,2025-05-27,D031,C03691,V0399,130556.0,2480572
S018849,03-18-2026,D019,C00519,V0366,0.0,2736952
S018850,30/10/2024,D039,C99999,V0137,144813.0,2751450
S018851,2025-03-02,D045,C01252,V0499,0.0,2294946
S018852,2024-11-11,D036,C02014,V0499,45898.0,2249048
S018853,05-22-2025,D048,C01756,V0324,121099.0,2300889
S018854,2024-09-02,D039,C04178,V0220,0.0,2336591
S018855,04-25-2026,D027,C01910,V0277,15606.0,764698
S018856,2024-09-16,D013,C01842,V0321,0.0,1946493
S018857,12-03-2025,D019,C00023,V0413,118562.0,1067067
S018858,11-06-2025,D001,C01031,V0361,,1391066
S018859,09/11/2024,D037,C00693,V0498,0.0,1462339
S018860,2025-09-07,D017,C04242,V0152,47898.0,550836
S018861,2025-05-31,D025,C02811,V0153,164638.0,1893338
S018862,07-27-2026,D009,C04404,V0156,,1967988
S018863,2026-01-12,D048,C01678,V0068,17007.0,833348
S018864,2026-03-26,D006,C03808,V0020,35789.0,1753693
S018865,2025-06-11,D048,C04232,V0358,52675.0,1000835
S018866,11/08/2025,D049,C04006,V0283,0.0,2701294
S018867,2025-01-10,D049,C01584,V0185,162318.0,1866664
S018868,2025-05-11,D050,C03062,V0008,0.0,2555985
S018869,2025-02-26,D004,C02267,V0062,73112.0,840792
S018870,2025-02-06,D047,C02660,V0061,262674.0,2364066
S018871,2024-10-21,D039,C00243,V0318,309097.0,2781875
S018872,04-26-2025,D049,C01971,V0472,97182.0,1846469
S018873,26/10/2024,D034,C02082,V0330,136371.0,2591065
S018874,2025-07-24,D008,C01319,V0054,0.0,2822619
S018875,2025-06-28,D038,C04851,V0272,28903.0,1416251
S018876,2025-12-12,D013,C02014,V0363,0.0,1879454
S018877,2025-06-23,D007,C04894,V0461,47525.0,2328736
S018878,12-17-2025,D009,C02332,V0299,56368.0,2762079
S018879,02-21-2026,D006,C04709,V0434,187108.0,2151746
S018880,01-02-2026,D037,C02748,V0251,36210.0,1774318
S018881,2026-02-20,D007,C04727,V0139,233633.0,2686786
S018882,2024-10-14,D023,C03604,V0379,95840.0,1102167
S018883,24/07/2025,D013,C01239,V0015,114153.0,2168923
S018884,2024-12-30,D045,C04911,V0466,165266.0,1487397
S018885,2025-06-05,D028,C00474,V0205,133728.0,1537884
S018886,08/03/2026,D028,C03662,V0461,0.0,2376261
S018887,2025-05-17,D037,C03898,V0466,132213.0,1520450
S018888,2025-10-07,D046,C00026,V0070,39000.0,1911017
S018889,2026-01-30,D039,C03318,V0473,123094.0,1415582
S018890,2026-03-11,D007,C01884,V0352,0.0,2124081
S018891,2026-06-23,D007,C04411,V0227,173190.0,1558719
S018892,09-08-2024,D024,C02272,V0313,0.0,916236
S018893,2026-06-23,D008,C00918,V0342,0.0,2440756
S018894,2024-11-03,D016,C02763,V0177,,3196969
S018895,2025-09-14,D012,C00797,V0111,42821.0,813607
S018896,2025-06-02,D035,C03390,V0011,227751.0,2049762
S018897,24/01/2025,D034,C02211,V0157,0.0,3188327
S018898,03-29-2025,D003,C04170,V0377,60746.0,2976574
S018899,2024-10-19,D035,C01317,V0255,26043.0,1276134
S018900,21/03/2025,D035,C01996,V0488,0.0,1293554
S018901,17/07/2026,D039,C02750,V0184,0.0,1861096
S018902,07-01-2026,D001,C00707,V0262,197635.0,2272812
S018903,13/11/2025,D045,C04021,V0118,0.0,723763
S018904,2024-08-23,D038,C00503,V0203,137716.0,1239444
S018905,2025-09-25,D047,C02039,V0032,22965.0,1125309
S018906,07/04/2026,D044,C04098,V0148,41331.0,2025263
S018907,04-15-2026,D039,C01146,V0320,0.0,877781
S018908,2025-05-08,D046,C04961,V0381,146901.0,2791121
S018909,2026-07-06,D017,C04360,V0484,,2577814
S018910,2025-01-23,D044,C04930,V0099,0.0,804252
S018911,2025-06-13,D020,C01264,V0029,63728.0,1210844
S018912,11-23-2024,D024,C00857,V0294,118491.0,1362652
S018913,2026-04-05,D015,C03846,V0325,0.0,555620
S018914,2025-12-15,D044,C03805,V0420,58886.0,2885425
S018915,06-05-2026,D011,C02300,V0206,95828.0,1102034
S018916,02/11/2024,D046,C00946,V0102,0.0,1032119
S018917,2025-11-04,D011,C00574,V0454,115874.0,2201606
S018918,2025-12-04,D008,C04001,V0418,0.0,1199864
S018919,2025-05-16,D046,C02211,V0248,62860.0,565748
S018920,17/01/2025,D029,C01408,V0383,112402.0,2135650
S018921,2026-04-09,D014,C03679,V0450,0.0,776559
S018922,2024-10-17,D025,C03053,V0471,0.0,2345300
S018923,2024-10-08,D039,C01036,V0473,30773.0,1507903
S018924,2025-11-09,D037,C01566,V0147,39490.0,1935028
S018925,2024-09-21,D018,C01397,V0129,243886.0,2804690
S018926,09-17-2025,D044,C00438,V0163,56425.0,1072085
S018927,2026-02-01,D011,C02043,V0295,108921.0,2069507
S018928,14/07/2026,D026,C03143,V0370,17918.0,878001
S018929,2026-02-14,D011,C01594,V0306,0.0,1873226
S018930,2025-04-07,D023,C04093,V0293,50662.0,2482453
S018931,2025-01-07,D036,C01688,V0374,131656.0,2501480
S018932,03-02-2025,D033,C04630,V0048,119998.0,1079989
S018933,2026-05-03,D029,C03322,V0012,42428.0,806140
S018934,20/06/2025,D047,C00177,V0374,131656.0,2501480
S018935,2025-12-21,D006,C04097,V0158,103385.0,1188931
S018936,2026-01-13,D006,C02739,V0376,12489.0,611976
S018937,2024-09-16,D006,C03114,V0334,252754.0,2274790
S018938,2026-01-29,D026,C01179,V0009,265184.0,2386656
S018939,2024-10-23,D009,C03407,V0022,188160.0,2163852
S018940,2024-11-12,D028,C01188,V0489,127414.0,2420877
S018941,2026-08-06,D029,C01638,V0283,216103.0,2485191
S018942,03-24-2025,D015,C02233,V0146,0.0,604523
S018943,02/07/2026,D022,C03926,V0332,0.0,1607570
S018944,2025-11-03,D046,C04429,V0379,23960.0,1174047
S018945,2026-03-03,D014,C00162,V0082,0.0,2463380
S018946,31/01/2026,D050,C00054,V0165,178079.0,1602719
S018947,12-30-2024,D040,C03420,V0118,0.0,723763
S018948,2025-01-20,D020,C02607,V0137,57925.0,2838338
S018949,2025-06-10,D050,C00847,V0281,0.0,1343831
S018950,2024-10-08,D041,C04936,V0168,58567.0,673532
S018951,2025-07-09,D015,C01237,V0028,89894.0,1033784
S018952,05-29-2026,D013,C00691,V0341,0.0,2534470
S018953,2025-11-05,D042,C03031,V0493,102890.0,926017
S018954,2025-10-08,D011,C02459,V0434,46777.0,2292077
S018955,2026-06-08,D004,C00149,V0302,63753.0,3123904
S018956,2026-03-27,D032,C04703,V0405,102863.0,1182929
S018957,2024-09-25,D024,C01757,V0030,143014.0,2717270
S018958,11-25-2024,D021,C00194,V0343,0.0,2414778
S018959,2026-07-22,D041,C01414,V0262,49408.0,2421039
S018960,04/04/2025,D016,C00633,V0466,165266.0,1487397
S018961,2026-06-27,D018,C02633,V0054,0.0,2822619
S018962,10-27-2025,D050,C03466,V0227,173190.0,1558719
S018963,08-14-2024,D004,C00012,V0230,144966.0,2754367
S018964,2025-09-06,D003,C00751,V0449,97203.0,1117843
S018965,2025-04-08,D037,C03112,V0017,40759.0,1997209
S018966,2025-06-25,D013,C01896,V0346,175798.0,1582189
S018967,2026-01-01,D029,C04702,V0141,14111.0,691480
S018968,2025-06-01,D006,C02366,V0495,99130.0,1883484
S018969,2024-09-15,D049,C03468,V0274,128410.0,1155698
S018970,2026-06-05,D048,C01590,V0013,126381.0,1453389
S018971,08/02/2026,D011,C00141,V0498,29246.0,1433093
S018972,2026-03-24,D034,C02345,V0009,0.0,2651840
S018973,2024-08-29,D049,C03120,V0012,84856.0,763712
S018974,2025-07-06,D017,C01697,V0244,38058.0,1864888
S018975,2026-01-11,D034,C01366,V0221,130736.0,1503467
S018976,2026-06-01,D005,C01181,V0097,0.0,1486223
S018977,2024-11-19,D010,C00112,V0053,23296.0,1141548
S018978,2026-05-06,D019,C01094,V0128,0.0,2625257
S018979,09-12-2024,D015,C03201,V0028,89894.0,1033784
S018980,2025-08-02,D036,C02554,V0178,0.0,3153644
S018981,13/01/2025,D047,C04146,V0303,99925.0,1149138
S018982,08-28-2024,D049,C03782,V0246,,1186650
S018983,06/04/2026,D007,C01891,V0125,260527.0,2996062
S018984,30/06/2026,D017,C03553,V0083,196006.0,2254072
S018985,12/03/2026,D029,C02697,V0064,119042.0,1071381
S018986,2026-04-23,D040,C01558,V0450,62124.0,714435
S018987,2025-11-09,D027,C03558,V0319,40329.0,463785
S018988,09-01-2024,D037,C02462,V0500,222061.0,2553704
S018989,2025-10-03,D011,C03237,V0091,26959.0,512222
S018990,2025-07-28,D036,C01243,V0400,0.0,1508069
S018991,10-17-2025,D045,C04036,V0352,106204.0,2017877
S018992,2025-06-21,D004,C04156,V0088,147258.0,1325325
S018993,07-21-2025,D048,C04537,V0235,54024.0,1026463
S018994,2025-07-13,D018,C03090,V0230,144966.0,2754367
S018995,04-26-2026,D048,C04477,V0013,,1579770
S018996,2026-06-06,D009,C02324,V0008,204478.0,2351507
S018997,2026-01-05,D040,C03411,V0142,62803.0,3077379
S018998,2025-02-14,D018,C02186,V0170,208072.0,2392837
S018999,08/03/2025,D034,C00047,V0090,207381.0,2384886
S019000,11/01/2025,D005,C03698,V0084,174532.0,2007121
S019001,27/01/2025,D048,C01790,V0359,0.0,1797230
S019002,07-26-2026,D026,C04519,V0170,208072.0,2392837
S019003,05-19-2026,D015,C03820,V0146,48361.0,556162
S019004,08-23-2024,D041,C04249,V0148,103329.0,1963265
S019005,2025-02-24,D042,C01009,V0451,241551.0,2777846
S019006,2025-05-23,D002,C02251,V0230,231946.0,2667387
S019007,16/05/2026,D049,C02211,V0302,0.0,3187657
S019008,01-06-2025,D008,C04920,V0489,50965.0,2497326
S019009,2026-01-18,D040,C01007,V0193,0.0,815396
S019010,2025-12-13,D045,C00122,V0435,180505.0,1624551
S019011,06-20-2025,D021,C00342,V0301,56318.0,1070048
S019012,2026-07-22,D017,C04153,V0199,127358.0,1146224
S019013,2026-03-25,D010,C04873,V0052,50730.0,2485796
S019014,2024-11-13,D045,C01541,V0067,107502.0,2042552
S019015,2025-05-30,D004,C03522,V0177,63939.0,3133030
S019016,01/04/2025,D039,C00222,V0129,304857.0,2743719
S019017,2026-05-27,D037,C03949,V0388,148465.0,1707354
S019018,21/05/2026,D031,C02581,V0003,0.0,3162175
S019019,2025-02-01,D009,C02845,V0033,110588.0,995292
S019020,2026-07-24,D024,C01149,V0182,82453.0,948219
S019021,2025-11-18,D019,C04284,V0344,13875.0,679908
S019022,19/04/2026,D046,C04426,V0341,202757.0,2331713
S019023,29/09/2025,D007,C04858,V0007,82087.0,738792
S019024,10-05-2024,D048,C01125,V0455,52177.0,2556679
S019025,11-18-2025,D012,C04138,V0393,15585.0,763695
S019026,31/08/2025,D033,C03639,V0440,253253.0,2912414
S019027,02-19-2025,D047,C01042,V0061,0.0,2626740
S019028,2025-04-02,D040,C01134,V0484,206225.0,2371589
S019029,10-29-2025,D021,C02225,V0294,118491.0,1362652
S019030,2026-02-06,D011,C01527,V0353,29619.0,1451377
S019031,2026-04-12,D001,C02503,V0223,92601.0,1759426
S019032,08-19-2025,D020,C00979,V0435,180505.0,1624551
S019033,2025-05-06,D040,C04476,V0101,101950.0,1937065
S019034,2025-06-03,D012,C02405,V0083,196006.0,2254072
S019035,2026-03-29,D030,C02775,V0173,141562.0,2689678
S019036,2025-05-02,D026,C04632,V0430,0.0,633974
S019037,07/07/2026,D021,C02028,V0477,0.0,2708381
S019038,16/01/2025,D002,C02267,V0335,303894.0,2735049
S019039,2026-07-03,D045,C04171,V0303,62453.0,1186610
S019040,2025-01-06,D030,C00491,V0092,9806.0,480531
S019041,2024-11-02,D035,C04233,V0142,157009.0,2983173
S019042,2024-11-15,D047,C02027,V0111,0.0,856428
S019043,2025-10-23,D029,C04709,V0233,80993.0,1538876
S019044,2024-09-11,D011,C01702,V0231,,1009442
S019045,02/09/2024,D004,C04405,V0328,82807.0,952284
S019046,2025-02-25,D050,C00887,V0476,13456.0,659363
S019047,2025-08-10,D002,C04720,V0335,0.0,3038943
S019048,15/06/2025,D026,C04019,V0495,99130.0,1883484
S019049,03-20-2026,D050,C00180,V0331,171481.0,1543338
S019050,2024-09-15,D011,C04551,V0060,25388.0,482382
S019051,05/10/2024,D020,C04760,V0098,42888.0,814881
S019052,03-10-2025,D027,C04244,V0499,229494.0,2065452
S019053,2026-07-08,D028,C00794,V0266,132714.0,1194432
S019054,2026-02-21,D031,C00590,V0003,159078.0,3022495
S019055,2025-08-01,D029,C02500,V0434,233885.0,2104969
S019056,29/09/2024,D022,C04712,V0237,318985.0,2870870
S019057,27/03/2026,D018,C02542,V0117,56233.0,2755425
S019058,01/06/2025,D009,C01680,V0009,132592.0,2519248
S019059,10-21-2024,D040,C03505,V0025,65146.0,3192157
S019060,2026-02-01,D032,C01814,V0079,57214.0,2803526
S019061,2025-01-10,D004,C02510,V0104,193490.0,1741419
S019062,2025-04-05,D010,C02215,V0416,56650.0,2775860
S019063,2026-01-17,D012,C04438,V0162,181526.0,1633743
S019064,08/10/2024,D036,C03853,V0266,,1327146
S019065,2024-11-08,D017,C04988,V0019,116756.0,1050811
S019066,2026-04-07,D030,C02912,V0302,255012.0,2932645
S019067,2026-01-31,D050,C03794,V0166,297436.0,2676929
S019068,2025-05-30,D034,C00358,V0135,191587.0,1724283
S019069,2026-03-29,D003,C01772,V0494,58044.0,1102843
S019070,01/08/2026,D021,C01333,V0249,0.0,2642950
S019071,2025-06-18,D003,C02958,V0326,233329.0,2099967
S019072,12-17-2025,D033,C00295,V0053,23296.0,1141548
S019073,10-27-2025,D025,C03305,V0024,77375.0,1470142
S019074,2025-05-28,D010,C01315,V0175,0.0,681124
S019075,2025-02-12,D008,C01109,V0187,0.0,1568815
S019076,11-30-2025,D045,C02086,V0424,195433.0,1758899
S019077,2025-08-16,D027,C99999,V0179,321035.0,2889321
S019078,11-21-2025,D015,C00895,V0146,30226.0,574297
S019079,2025-10-30,D025,C04612,V0369,54645.0,1038268
S019080,07-02-2026,D011,C01969,V0166,297436.0,2676929
S019081,08-19-2025,D030,C03673,V0195,25380.0,1243655
S019082,2026-07-04,D045,C03230,V0435,0.0,1805056
S019083,2025-06-22,D041,C00640,V0433,136591.0,2595247
S019084,2025-12-03,D020,C00285,V0212,0.0,2437975
S019085,09-26-2025,D040,C03731,V0142,157009.0,2983173
S019086,2025-08-19,D008,C03711,V0369,109291.0,983622
S019087,2026-07-23,D013,C01469,V0053,116484.0,1048360
S019088,2026-07-25,D048,C02092,V0273,0.0,1515306
S019089,2025-05-11,D001,C01438,V0325,0.0,555620
S019090,08-26-2025,D026,C00660,V0170,,2600909
S019091,2025-06-04,D041,C00548,V0051,,2949055
S019092,05-15-2026,D004,C01173,V0039,57002.0,2793110
S019093,2025-10-01,D019,C02596,V0064,119042.0,1071381
S019094,2026-07-21,D013,C04008,V0249,,2642950
S019095,2026-02-19,D042,C01806,V0166,148718.0,2825647
S019096,2025-05-08,D016,C02545,V0405,128579.0,1157213
S019097,07-12-2026,D029,C03519,V0231,100944.0,908498
S019098,2024-08-11,D026,C02514,V0329,0.0,2885625
S019099,2025-08-19,D042,C00949,V0117,,2811658
S019100,2025-04-12,D003,C02627,V0487,0.0,1844969
S019101,29/03/2025,D027,C01621,V0380,265438.0,2388950
S019102,05-30-2025,D035,C03297,V0278,43774.0,503412
S019103,2025-07-17,D050,C04907,V0060,40621.0,467149
S019104,2025-04-05,D024,C04776,V0492,76545.0,1454368
